ts_code,trade_date,close,pe,pe_ttm,total_mv,circ_mv,pb,turnover_rate
603588.SH,20250808,6.42,20.2964,17.2022,977916.5214,977916.5214,1.0346,1.208
002432.SZ,20250808,39.65,11.2692,11.1433,1880524.847,1771875.7306,0.8814,2.8779
688050.SH,20250808,77.29,38.4861,39.5393,1494813.1396,1467038.0892,5.605,2.7847
300592.SZ,20250808,11.28,26.805,62.3799,456119.737,395962.0363,1.958,1.986
600684.SH,20250808,4.55,249.335,164.5238,388324.629,388324.629,8.3366,3.6279
831278.BJ,20250808,12.03,74.9907,78.39,187097.778,133992.8636,5.0944,2.2311
002815.SZ,20250808,13.87,58.2036,58.9906,1499696.1287,888579.0603,2.1391,6.0696
688068.SH,20250808,243.02,,,2252988.3579,2252988.3579,7.541,2.3704
002862.SZ,20250808,18.7,329.8748,415.0718,314160.0,236083.6029,6.8142,8.3323
300408.SZ,20250808,34.31,30.019,28.7125,6575502.4799,6415311.3063,3.3398,0.5603
600819.SH,20250808,6.27,50.4601,39.9551,586192.3753,468629.874,1.6806,1.244
300580.SZ,20250808,26.35,45.6774,45.6525,1318933.0843,1240593.7701,4.2618,2.3607
603086.SH,20250808,9.68,,439.3723,420899.1224,420899.1224,2.1147,4.879
300103.SZ,20250808,7.25,,,230260.725,230071.9423,4.5403,10.1968
603982.SH,20250808,9.28,,,315105.6925,315105.6925,1.4533,2.4719
603022.SH,20250808,10.47,42.0106,41.7279,209400.0,209400.0,2.6359,3.0626
300009.SZ,20250808,11.14,26.3554,26.6856,1863188.6814,1360974.0317,4.8588,9.8558
603079.SH,20250808,18.3,117.5634,73.1018,345924.2119,313275.7931,2.2405,2.5212
300681.SZ,20250808,30.58,113.2475,109.8053,804080.9722,562363.8759,3.7039,4.2208
002560.SZ,20250808,8.28,170.7588,86.0493,435311.536,375031.0097,1.6689,6.6987
300299.SZ,20250808,7.34,,,506680.2624,505708.0794,11.302,5.8322
002879.SZ,20250808,16.33,42.225,51.7917,315344.7761,225164.5802,1.8684,4.3728
831167.BJ,20250808,29.35,75.4466,80.4025,146699.9318,85073.7222,5.5463,5.3559
835857.BJ,20250808,8.1,,,146823.2706,93462.319,2.0798,9.4325
300810.SZ,20250808,45.71,,,539606.55,521033.2057,6.8261,8.3736
832876.BJ,20250808,31.7,1314.1319,2192.2633,203452.689,122503.7434,8.0841,5.4085
600927.SH,20250808,15.27,38.6476,43.888,2222633.334,2222633.334,1.7487,0.54
688157.SH,20250808,43.6,78.9439,87.3147,682039.5088,682039.5088,5.2291,3.836
002587.SZ,20250808,6.57,,,428064.5105,338501.5005,3.245,2.5402
870199.BJ,20250808,42.58,104.3915,132.1363,290011.5284,158403.9657,5.5721,30.4921
603327.SH,20250808,10.22,63.8429,87.0713,1019437.2962,1019437.2962,5.2619,3.0366
601311.SH,20250808,9.29,17.7508,15.6851,1089852.7436,1089852.7436,1.1519,1.5158
002512.SZ,20250808,4.07,193.197,,466867.4745,420480.932,10.0114,3.8386
600966.SH,20250808,5.09,38.7016,52.8853,680453.7426,680453.7426,0.9981,0.7075
600358.SH,20250808,6.06,,,305991.616,305991.616,40.0862,4.8278
002893.SZ,20250808,11.07,43.7127,38.0542,291849.48,224475.9301,2.1706,3.6765
300648.SZ,20250808,55.92,,,974581.5888,593811.3429,6.9965,9.6794
002382.SZ,20250808,6.35,,,639527.2109,634806.4622,0.7927,2.1715
002243.SZ,20250808,8.36,41.2311,38.7984,1012065.1271,1006662.9544,1.4109,1.9387
688147.SH,20250808,33.21,67.554,49.8475,1531503.3368,335943.3368,5.6546,6.0604
002898.SZ,20250808,16.81,,,295856.0,170222.365,5.9347,4.1888
002760.SZ,20250808,23.23,,,250857.764,250857.764,3.0859,17.8578
002963.SZ,20250808,13.78,,,207195.9835,169485.7981,1.5992,1.7491
688728.SH,20250808,15.84,220.5139,392.6476,4119329.2805,2295037.282,5.3694,0.693
300059.SZ,20250808,23.2,38.1529,35.3525,36665367.406,31033216.4086,4.4398,1.7614
600616.SH,20250808,5.76,668.8435,649.953,385346.8512,385346.8512,1.9918,1.7745
300831.SZ,20250808,15.52,87.4748,76.8013,496640.0,286319.5405,5.4158,4.6319
688126.SH,20250808,18.57,,,5101508.0344,5072690.126,4.3887,0.615
301011.SZ,20250808,27.56,47.7584,53.1216,404283.152,381175.4369,5.5182,2.9645
000661.SZ,20250808,104.95,16.5746,19.4867,4281304.3669,4194083.329,1.9089,1.3659
301157.SZ,20250808,50.3,79.7835,83.0656,301800.0,103920.0767,2.7871,4.9753
301279.SZ,20250808,24.5,74.4413,65.4725,317860.4839,90929.2339,2.4358,9.6714
000889.SZ,20250808,4.21,,,394178.5598,366206.7136,41.6358,9.5852
688679.SH,20250808,16.36,99.0636,97.7588,215444.3083,215444.3083,1.8992,2.4638
603177.SH,20250808,9.79,88.2659,106.9334,201824.766,199903.968,5.3127,1.7086
002967.SZ,20250808,17.25,28.5734,28.2822,1006099.0844,913768.9648,3.087,0.8902
688709.SH,20250808,33.36,173.899,248.7019,2124521.6787,726988.6293,7.5238,3.3948
688367.SH,20250808,20.73,69.1362,66.9411,181645.7958,181645.7958,3.0948,3.3129
603119.SH,20250808,64.67,102.164,96.8302,2352320.4841,1318488.6166,12.9437,5.7033
605117.SH,20250808,52.5,16.0398,14.6872,4748345.196,4748345.196,5.5178,2.2415
688162.SH,20250808,31.47,202.535,194.8074,431764.5449,431456.1389,1.8306,1.7234
301276.SZ,20250808,25.28,19.136,20.142,327628.8,116498.2942,1.5896,8.771
870204.BJ,20250808,23.39,88.207,109.7318,220539.1572,116919.448,4.6262,4.3191
600595.SH,20250808,5.05,28.7627,22.7339,2023992.0826,2023992.0826,1.2878,1.5367
603398.SH,20250808,5.98,,,259317.6314,259317.6314,2.9329,10.291
002588.SZ,20250808,9.51,13.2608,12.5083,1095449.273,816526.2891,1.605,2.5009
002649.SZ,20250808,14.4,67.8249,47.7052,842896.1261,790047.8928,2.0489,3.1808
000672.SZ,20250808,9.29,14.3528,12.9991,900568.3731,900568.3731,1.0685,2.3578
688083.SH,20250808,65.75,174.3189,267.9971,1115018.3965,1115018.3965,4.3408,1.697
000892.SZ,20250808,4.64,,,455174.9395,329828.1147,5.1984,4.2811
600839.SH,20250808,9.83,64.5007,51.9584,4537768.0702,4536504.3343,3.0689,2.0106
603063.SH,20250808,39.25,40.4966,33.7607,1784195.312,1784195.312,3.7442,7.9506
688548.SH,20250808,10.21,54.3279,56.7812,1347105.8899,695621.0978,2.3141,0.9533
000659.SZ,20250808,3.0,,,385710.756,385710.756,18.9323,2.1515
300076.SZ,20250808,6.68,,,283232.0,283232.0,3.0742,2.1836
600658.SH,20250808,5.18,,,579427.0533,579427.0533,1.009,2.5796
002697.SZ,20250808,5.69,14.8482,14.4541,773840.0,651449.5225,1.6869,4.0485
002376.SZ,20250808,7.98,133.2671,90.3438,646828.9077,628396.7149,1.7335,6.8481
300661.SZ,20250808,73.79,91.1445,90.1742,4559487.3394,4372826.0966,10.0135,2.6889
002515.SZ,20250808,7.35,143.1171,141.538,889801.4105,853314.9294,3.4053,2.1433
002906.SZ,20250808,30.03,24.1999,23.7193,1576295.8441,1575726.9017,2.4772,0.8577
600939.SH,20250808,3.62,,,688453.1892,688453.1892,0.8868,0.8681
603103.SH,20250808,16.71,,381.7288,1059748.2,1059748.2,7.0159,1.0552
301048.SZ,20250808,13.56,37.9442,39.8538,723200.0904,723200.0904,2.7287,8.8301
603686.SH,20250808,17.43,49.7852,50.3182,724095.1942,724095.1942,2.1669,9.5614
603879.SH,20250808,7.06,,,253697.1746,253697.1746,9.8102,2.3684
300196.SZ,20250808,14.32,21.2999,19.1169,585282.0982,352436.7201,1.2928,5.1534
002768.SZ,20250808,39.57,15.8689,16.1569,1073336.25,699392.3306,2.1617,2.8635
301566.SZ,20250808,17.84,62.7241,52.4818,713617.84,376578.8048,5.1861,3.042
688306.SH,20250808,10.26,1537.2891,772.6852,1260218.1528,1260218.1528,7.1414,1.5035
002135.SZ,20250808,4.38,25.6547,32.7369,488596.5029,457213.6199,0.7758,0.8749
003013.SZ,20250808,14.99,12.4425,13.8165,612082.0201,599446.4649,2.3391,0.4732
300869.SZ,20250808,18.1,,,727263.3884,458583.3991,4.1703,12.9048
601633.SH,20250808,22.35,15.0716,16.0069,19129244.8978,13877655.7873,2.4392,0.1574
603922.SH,20250808,22.85,,463.5541,409472.0,409472.0,4.0002,4.827
600789.SH,20250808,10.23,23.2971,22.6491,919339.0335,919339.0335,2.3604,2.6617
600916.SH,20250808,8.23,16.8946,23.4468,1382640.0,1382640.0,1.9764,0.7842
003016.SZ,20250808,8.02,,,343674.3328,335944.0393,1.2912,1.8605
605189.SH,20250808,17.03,26.2105,32.5885,330511.6068,330511.6068,1.8617,4.5081
301421.SZ,20250808,79.14,247.7839,280.0692,915792.252,366485.3503,7.7819,18.4046
300213.SZ,20250808,9.85,78.9514,106.7533,585449.1901,537730.5775,2.7003,8.094
002491.SZ,20250808,4.97,79.055,25.8777,611307.2665,584705.0289,2.2832,3.663
688234.SH,20250808,61.78,148.2896,187.6903,2654754.8298,2654754.8298,4.9822,1.3867
301255.SZ,20250808,31.34,91.8893,100.7018,477370.88,119342.72,4.6419,7.0955
002766.SZ,20250808,5.32,76.3269,89.0839,458477.5064,454207.3339,5.6303,1.4717
002115.SZ,20250808,8.65,,,701507.5022,650649.1352,3.3732,8.4264
300904.SZ,20250808,57.87,,,418881.7636,127216.9636,5.6838,7.6335
688700.SH,20250808,45.81,197.3321,247.2036,1366976.6302,1366976.6302,7.9434,5.5632
002408.SZ,20250808,5.03,451.3771,2872.1352,1429950.3454,1429867.1618,1.238,0.4803
301488.SZ,20250808,75.03,68.4039,68.1827,690276.0,175654.6088,5.3699,31.2165
603208.SH,20250808,14.88,24.2166,31.5589,263632.9389,263632.9389,2.1115,0.9394
688122.SH,20250808,54.04,43.8416,40.8095,3510786.9418,3510786.9418,5.1204,1.0419
838227.BJ,20250808,69.3,64.5887,63.4341,269864.595,122132.2687,7.0364,6.0027
688681.SH,20250808,17.1,58.689,51.5344,178985.7,178985.7,3.1681,1.9106
002935.SZ,20250808,16.54,109.2672,104.8875,701465.5482,686560.3205,4.5606,1.7382
600496.SH,20250808,3.38,13.1461,12.4952,672662.0273,672662.0273,0.7802,1.2912
300966.SZ,20250808,23.78,,,274134.4512,182309.3034,3.3192,14.3865
430685.BJ,20250808,16.63,36.56,33.6754,152191.0099,91117.566,2.8731,3.1143
300504.SZ,20250808,16.21,,,439330.8442,353803.7249,2.0441,1.5961
002223.SZ,20250808,35.26,19.5754,19.9584,3534733.6517,3314997.6863,2.782,0.729
002036.SZ,20250808,10.7,,,1133543.9648,1127117.2441,5.3055,2.7342
688207.SH,20250808,16.07,,,416169.8472,303202.8237,2.0897,4.5253
002401.SZ,20250808,19.38,56.4447,93.6035,720293.4367,719703.3157,4.4314,5.2982
688137.SH,20250808,46.62,,,327157.8966,152332.8966,1.5634,3.3588
600644.SH,20250808,14.47,370.7395,394.2426,836830.2236,779065.7536,4.0857,11.2894
301160.SZ,20250808,64.32,36.0071,35.7329,745142.5368,490609.7212,4.5472,3.7854
301100.SZ,20250808,19.17,,,383400.0,167737.5,1.8846,3.0559
300706.SZ,20250808,44.76,,,685814.9535,508360.5765,9.4562,42.105
300069.SZ,20250808,29.85,108.9049,98.5104,349245.0,349245.0,12.7305,18.6682
600730.SH,20250808,8.19,98.2382,109.4146,480471.2656,480471.2656,2.6605,5.1309
301520.SZ,20250808,46.69,36.3924,45.9822,311266.6682,104692.9496,2.0784,7.3687
300604.SZ,20250808,43.81,60.2502,41.1896,2762070.9064,2127241.3172,7.3006,2.7207
836675.BJ,20250808,12.57,42.6688,44.5413,216410.148,99268.8976,3.6614,1.9062
301127.SZ,20250808,15.14,30.627,28.6013,1020622.1069,1007695.5068,3.0739,0.7742
601298.SH,20250808,8.97,11.1225,10.9434,5822516.7,4836691.275,1.3262,0.2044
601117.SH,20250808,8.3,8.9113,8.5674,5068708.2105,5037752.0325,0.7943,1.3135
688209.SH,20250808,18.96,65.5137,58.174,814012.3439,566845.9312,4.1232,1.7587
000722.SZ,20250808,12.48,85.4355,125.1449,579269.5359,579269.5359,1.877,2.3546
300710.SZ,20250808,20.72,,,206143.9016,166780.8454,4.3816,3.3927
600734.SH,20250808,3.88,1494.9144,,845181.6051,841350.1113,22.3427,2.2682
301618.SZ,20250808,59.38,76.4942,79.9995,535701.7767,133925.652,5.7826,2.8346
603607.SH,20250808,23.99,40.4297,39.4457,428261.8032,428261.8032,4.4488,3.757
300144.SZ,20250808,8.51,21.2809,21.3925,2231843.6119,2004553.6506,2.8472,0.9205
000402.SZ,20250808,2.95,,,881734.3226,881553.656,0.3599,0.5701
605162.SH,20250808,8.84,24.1616,25.924,354071.0367,354071.0367,2.8959,2.4486
301322.SZ,20250808,31.71,31.7847,34.1949,451734.3434,294921.4235,1.6233,7.2387
603392.SH,20250808,56.35,671.0536,,7128966.8315,7128966.8315,5.8386,0.3287
600362.SH,20250808,23.83,11.8521,11.4611,8251684.1721,4945314.5661,1.0636,1.6541
603041.SH,20250808,12.75,36.4055,51.4852,233513.3073,233513.3073,1.5808,2.394
002835.SZ,20250808,18.81,20.5955,19.726,412868.0842,239427.6916,3.5368,2.6718
834770.BJ,20250808,19.49,71.9913,74.9928,253627.6091,159611.0162,4.3979,9.4577
688080.SH,20250808,47.48,26.9963,25.8077,350648.5458,350648.5458,3.3342,2.7035
688077.SH,20250808,32.74,117.5912,122.9138,374802.6221,374802.6221,3.5742,6.8441
688178.SH,20250808,24.61,,,209179.6941,209179.6941,2.0381,1.232
688396.SH,20250808,47.17,82.1283,77.0721,6261956.1704,6261956.1704,2.7894,0.3662
002531.SZ,20250808,6.66,58.5379,130.497,1196721.1862,1190052.8386,1.3408,1.3689
603533.SH,20250808,20.52,182.7116,186.9812,900616.3054,900616.3054,3.6526,1.8755
300298.SZ,20250808,20.88,35.8525,36.8489,1169835.5917,942313.3142,3.7874,2.559
603388.SH,20250808,2.39,,,77850.3237,77850.3237,0.9474,8.9977
600452.SH,20250808,11.07,33.0631,34.2262,1700951.611,1700951.611,3.1979,5.2057
300399.SZ,20250808,32.36,3856.8942,348.6643,639433.6,639371.2261,12.3115,9.5462
688201.SH,20250808,11.8,,,374241.5029,356986.2885,2.9372,2.4276
603387.SH,20250808,8.75,19.8429,21.9758,443759.3274,443759.3274,1.6817,1.6857
300767.SZ,20250808,16.62,,,459195.6885,398377.235,2.8145,11.8887
300758.SZ,20250808,15.0,48.7515,45.4105,609057.894,530470.536,3.4886,3.6833
000528.SZ,20250808,11.58,17.6891,15.7932,2347409.2747,2346554.3384,1.3483,5.5931
300133.SZ,20250808,7.56,59.0866,47.062,1436086.6992,1227625.6868,1.9953,3.8341
300956.SZ,20250808,16.67,349.7537,366.4815,359117.9092,350824.1425,2.6208,2.289
600348.SH,20250808,7.45,12.0804,13.7517,2687587.5,2687587.5,0.9953,1.2055
002471.SZ,20250808,4.97,,,680273.72,648583.3912,3.9311,19.9966
300193.SZ,20250808,9.62,17.9479,18.1321,458152.3124,403708.7565,2.2472,1.8741
300783.SZ,20250808,25.65,25.2678,30.4369,1030257.387,718856.127,3.3921,2.4792
300700.SZ,20250808,11.45,,,453472.6963,309768.7798,4.8746,5.7795
600873.SH,20250808,11.05,11.5031,10.4818,3152331.5688,3152331.5688,2.2119,0.7326
002932.SZ,20250808,21.7,67.7098,130.0287,504570.4767,338704.7994,0.9102,2.6141
002597.SZ,20250808,22.83,23.3053,19.3797,1297474.2815,1294047.3615,1.7607,0.6606
833751.BJ,20250808,21.24,46.5418,41.1883,184320.72,176434.5735,4.8626,2.6427
601869.SH,20250808,55.72,62.4823,54.8693,4223047.2618,2264117.0856,3.5885,4.9219
600777.SH,20250808,3.73,12.4612,12.5997,2536584.9427,2374574.8418,1.1052,0.6808
600759.SH,20250808,2.43,20.6769,23.2686,1008209.255,1006915.6445,1.1641,3.5386
603059.SH,20250808,36.42,,,365834.1654,365834.1654,3.6333,10.9285
600096.SH,20250808,24.82,8.4843,8.7637,4524662.9943,4524662.9943,2.1637,1.0614
601811.SH,20250808,15.72,12.5552,12.1344,1939598.052,1244872.9308,1.3557,0.299
600355.SH,20250808,2.83,,,139261.2436,139261.2436,11.3483,2.4601
300534.SZ,20250808,11.0,129.3101,119.7118,333679.5,332244.6743,4.8098,7.6261
300525.SZ,20250808,15.44,38.7199,39.6642,1170676.6908,960155.3016,4.6732,6.2843
300763.SZ,20250808,60.03,34.5779,27.6103,2389877.4115,1930019.1573,2.857,5.7014
000088.SZ,20250808,4.58,17.6485,16.9497,2381363.3725,1448605.6663,1.3603,0.3935
300548.SZ,20250808,90.71,366.3961,163.2589,2640617.7909,2438402.5234,15.9679,7.0194
001336.SZ,20250808,24.06,68.2544,83.6137,193378.641,112079.083,2.4909,2.6256
002072.SZ,20250808,7.68,,,282378.24,241429.1328,57.773,9.486
000155.SZ,20250808,10.18,25.8554,34.2956,1879399.3722,1879399.3722,1.7875,1.0025
600327.SH,20250808,4.96,100.5662,77.7949,438850.6409,438850.6409,1.3027,1.3875
600859.SH,20250808,13.93,58.2937,127.9334,1565636.4736,1565492.4932,0.8051,1.3336
600017.SH,20250808,3.26,15.3106,16.1183,1002663.1675,1002663.1675,0.7338,0.8149
688570.SH,20250808,21.5,27.4151,31.7873,930950.0,404630.0,2.1874,1.3191
300570.SZ,20250808,117.26,101.9415,86.2249,2663289.6424,2253655.3877,18.3391,10.5968
601038.SH,20250808,13.42,16.3546,17.6961,1507931.9591,981948.4791,2.0236,0.5336
600313.SH,20250808,6.49,149.7951,132.3972,702346.9323,702346.9323,3.5799,1.9286
301081.SZ,20250808,10.92,58.2844,61.5824,245838.0845,235761.1413,2.189,1.2641
688608.SH,20250808,219.97,80.4297,59.4099,3703551.8073,3703551.8073,5.6187,2.144
601519.SH,20250808,13.29,,,2643593.64,2643593.64,19.9538,3.2115
002094.SZ,20250808,8.67,170.5845,172.9583,599008.175,598623.227,4.0226,5.492
301535.SZ,20250808,20.44,80.9888,70.9339,869301.1772,122437.691,7.8254,9.8493
603067.SH,20250808,16.41,24.6652,23.1079,1166357.6146,1166357.6146,3.6716,3.68
601677.SH,20250808,13.02,9.2599,8.866,1619067.7624,1585844.6284,0.9225,3.0505
300379.SZ,20250808,5.3,,,295699.0988,279117.9089,0.952,8.3411
001289.SZ,20250808,16.78,22.1074,23.9638,14027771.5232,8460365.5272,1.8641,0.092
000685.SZ,20250808,9.8,12.0586,10.9881,1445609.124,1228882.9178,0.844,0.9788
002986.SZ,20250808,12.83,16.0245,18.2903,492030.695,387390.5493,1.2343,3.137
301325.SZ,20250808,60.66,284.3239,,872852.8756,351189.2502,3.0337,5.7491
300268.SZ,20250808,10.38,,,180819.6,138788.385,,0.7118
600202.SH,20250808,6.01,313.2168,,230387.7439,230387.7439,2.8082,3.2044
600675.SH,20250808,3.04,,51.4035,1838025.1406,1838025.1406,1.2424,0.4859
603018.SH,20250808,8.37,14.9579,16.4638,572335.2139,572335.2139,1.1134,2.212
301187.SZ,20250808,31.64,31.8255,29.6325,806609.6731,211468.7306,5.9601,11.6698
002795.SZ,20250808,5.77,,,257200.103,250863.7596,5.1586,9.2229
300575.SZ,20250808,6.86,279.1705,,327216.7864,235097.8362,1.555,3.4943
300247.SZ,20250808,4.78,82.0273,67.4119,384331.2696,383965.5996,3.5056,9.9014
603038.SH,20250808,14.72,171.1995,143.8737,395492.7,395492.7,2.9211,1.3411
002030.SZ,20250808,7.19,,,1009077.697,1009077.697,1.272,4.1523
600157.SH,20250808,1.45,20.2722,27.6294,3163575.801,3163575.801,0.6766,1.2516
001208.SZ,20250808,13.12,64.2945,58.1687,701164.288,354335.4441,4.3181,9.1505
002772.SZ,20250808,8.39,25.7698,23.3194,329929.5002,327323.4034,1.0198,1.8012
603212.SH,20250808,11.32,,,495239.4,495239.4,1.8752,2.1722
920099.BJ,20250808,32.73,22.1298,21.5229,256603.1935,128905.2492,3.0866,1.4134
002394.SZ,20250808,10.04,16.1248,12.7899,324994.8,324578.7484,0.7841,3.3587
002723.SZ,20250808,8.04,,,255677.5283,254959.1599,2.5618,2.3026
000526.SZ,20250808,54.1,36.6902,32.4325,659268.5997,646657.6192,7.7272,1.3783
600353.SH,20250808,14.6,118.2484,112.869,1211765.3089,1210064.2921,6.762,11.1382
600750.SH,20250808,22.01,17.732,17.3332,1397626.2444,1380670.6076,3.6904,0.4978
002921.SZ,20250808,17.33,,,251039.1514,215602.7726,2.1413,14.8277
002328.SZ,20250808,6.18,30.9862,32.7343,476953.86,352749.3917,1.4718,3.0955
002024.SZ,20250808,1.9,28.8286,24.2653,1760305.8474,1758343.8504,1.3953,0.0735
603806.SH,20250808,14.0,27.9317,30.7639,3652231.4528,3652231.4528,2.3393,1.4888
000563.SZ,20250808,3.6,13.5265,13.1458,1841029.3289,1841029.3289,1.0029,0.8858
600078.SH,20250808,6.17,,,408807.4552,408807.4552,2.4351,1.119
603210.SH,20250808,20.68,39.8316,38.4381,703947.2,152179.0865,4.0801,3.5324
301080.SZ,20250808,51.92,70.3747,65.1619,871467.844,657664.6588,3.3866,2.7081
603663.SH,20250808,26.53,148.2235,160.4496,1123014.2368,1121740.7968,8.762,2.0733
600815.SH,20250808,2.89,757.5269,738.1425,512713.3047,512713.3047,3.3656,2.9541
002050.SZ,20250808,26.85,36.4645,33.6856,11300966.1355,9892408.6861,3.878,1.2789
300788.SZ,20250808,32.14,51.4989,45.2503,611146.9692,611146.9692,2.8322,1.3812
603788.SH,20250808,16.48,19.2882,18.7438,367611.2321,367611.2321,1.8784,1.6388
605259.SH,20250808,27.74,25.7122,23.1393,478459.52,478459.52,2.8978,3.5733
002117.SZ,20250808,12.41,41.1829,41.3078,649937.7052,649731.3579,4.8841,9.6178
872925.BJ,20250808,25.05,412.69,291.2114,246643.9107,138514.1078,6.7652,5.9578
002634.SZ,20250808,5.03,,,231054.314,224596.8126,9.1674,4.9785
000859.SZ,20250808,6.99,,,626287.4134,626201.9607,2.2632,3.4099
688360.SH,20250808,23.53,67.0773,60.2873,620593.5545,593629.0404,4.4702,5.4435
688737.SH,20250808,23.63,,,282530.9348,282530.9348,1.5408,3.664
300286.SZ,20250808,22.62,33.4025,32.0917,567274.8896,397571.1535,2.6479,1.2627
603883.SH,20250808,18.4,26.9442,31.1874,1398575.9279,1396358.0342,2.0655,2.168
300517.SZ,20250808,12.89,112.299,250.4921,258327.8764,159864.0989,2.5333,5.4225
600638.SH,20250808,5.88,48.4598,25.4138,395957.3102,395957.3102,0.8703,1.0716
300417.SZ,20250808,14.06,128.124,121.776,189195.8592,122321.6316,4.154,3.6259
002756.SZ,20250808,36.42,18.8161,25.6108,1963407.8087,1415623.8321,1.5969,2.6596
871245.BJ,20250808,33.76,81.0637,85.5725,167770.32,128274.3677,4.9799,7.6313
688022.SH,20250808,16.11,,,283339.98,283339.98,4.2637,3.1859
002404.SZ,20250808,6.66,23.2064,23.0629,372994.3263,303554.2059,1.9899,1.6631
600057.SH,20250808,7.1,14.0435,13.1067,1992522.4593,1556682.2427,1.2175,0.4362
000921.SZ,20250808,25.46,10.5316,10.3439,3525856.5414,2337539.7908,2.2025,1.3505
600160.SH,20250808,28.46,39.2107,31.259,7683477.3465,7683477.3465,4.2696,0.7302
002843.SZ,20250808,23.21,115.8847,159.5292,584282.8814,582089.5364,4.1789,5.276
603803.SH,20250808,8.76,,,372197.9959,372197.9959,2.353,3.2492
600617.SH,20250808,2.96,,,571040.7657,525560.6359,1.6348,1.3259
001395.SZ,20250808,45.57,25.7062,23.1867,397552.68,89715.295,3.5858,4.3003
600382.SH,20250808,5.57,702.2912,153.439,386785.3056,386785.3056,1.4411,0.9094
603725.SH,20250808,10.29,31.0578,30.189,313698.5527,294970.7527,4.2107,5.0807
300689.SZ,20250808,60.96,608.9237,405.4829,704697.6,616751.6687,10.3306,10.078
002046.SZ,20250808,31.05,59.5098,58.8872,1665108.5227,1637211.2341,3.989,24.7657
000598.SZ,20250808,7.12,10.6453,10.3794,2124917.5214,2121292.3734,1.1667,0.3898
872374.BJ,20250808,31.72,115.0999,144.3177,258575.096,108208.1838,10.3799,1.8691
002706.SZ,20250808,11.15,40.1228,38.451,1252284.3973,1020213.3929,3.252,10.8454
000488.SZ,20250808,2.37,,,697125.1194,397170.4136,0.9047,11.0595
603608.SH,20250808,6.62,,,277851.6789,277851.6789,2.6982,4.5245
002064.SZ,20250808,7.77,17.3693,18.8938,3855896.608,3847696.6744,1.4704,0.4216
