ts_code,ln_mv,pe,pe_ttm,pb,momentum_12m_ex1m,volatility,turnover_rate,amihud,roe,grossprofit_margin,revenue_growth,profit_growth
300501.SZ,26.484654300043882,42.6048,46.1656,2.0483,0.5883844648419196,0.5385008569056076,2.9212,6.983956404052314e-14,0.9861,23.0041,10.4586,
300502.SZ,30.527675046888806,63.8288,44.3327,18.806,0.5215398859222244,0.7000069936839225,2.959,1.6363063351139019e-15,17.2271,48.6597,264.1319,
300503.SZ,27.340724978049593,90.2338,81.8741,5.992,0.7733204957515984,0.628797087267785,4.7036,3.478666097186673e-14,5.1653,35.8376,14.2143,
300505.SZ,27.10129505607947,33.442,25.8572,2.3243,0.8003055503055503,0.5992062583119605,6.2417,4.3482469340147474e-14,2.7935,16.5043,23.9954,
300506.SZ,26.36909359350245,,,35.4772,0.80430929168563,0.6504473308606292,0.9472,9.302344849281687e-14,-18.8834,34.7185,5.1184,
300508.SZ,26.54125269165084,35.242,40.2451,4.2575,0.44888419341731023,0.6041262360024326,2.4402,7.629382259146453e-14,3.7422,54.3013,9.5059,
300507.SZ,27.19919864676491,47.0928,47.0338,3.1593,0.3729687345506556,0.6385457198129056,2.7684,4.036375266354863e-14,1.3636,15.9363,131.882,
300509.SZ,26.362629249996132,62.1591,49.5879,5.0125,1.0100170604298384,0.5291184374905267,2.9263,7.496757926881105e-14,3.5572,25.7212,6.0316,
300504.SZ,26.808518597619088,,,2.0441,0.40692776595988,0.5362048486119619,1.5961,5.4263742834311393e-14,-1.0765,8.3619,-38.5459,
300511.SZ,26.71277302292234,,,3.0067,1.6142025342586355,0.5585547531839569,4.9112,5.813092147264717e-14,0.6831,15.0065,-27.0358,
300510.SZ,26.886626625607953,,,2.0819,0.4704891356370251,0.6335243932379919,7.7012,5.472578804750265e-14,-0.2433,17.3976,44.8354,
600081.SH,27.308698298251045,79.3706,64.4198,1.5676,0.4979056336493407,0.49940732469947136,1.4864,2.944756381094951e-14,0.7798,12.2935,-8.7591,
600079.SH,28.88782804020141,26.4275,25.397,1.9378,0.1419604333230542,0.4639711295514455,1.0199,5.529267131189784e-15,3.0222,48.5573,-3.6117,
600080.SH,26.395824385678438,38.9723,56.0652,1.8746,0.2188712086948179,0.4251896517384319,2.0249,6.513780971922743e-14,0.0778,76.2164,-7.3121,
600082.SH,26.247494682559815,261.6069,233.4738,1.4225,1.0745242157763486,0.48982758063755283,2.5148,8.347689915325082e-14,-0.775,45.6849,-35.1461,
600085.SH,29.23861338288639,32.6991,32.564,3.8131,-0.02885413283440752,0.39277247655991016,0.4576,3.180784401764405e-15,4.3174,45.5125,0.1592,
600088.SH,27.22000548533129,151.2042,271.6151,5.2446,0.11375704294263667,0.5176890838178912,1.192,3.4486842782516855e-14,-0.7061,12.3951,-18.4525,
600084.SH,27.201219002691683,536.6077,505.3678,5.0214,0.2680242735441709,0.4686738146842869,0.7126,3.046579261150841e-14,0.1432,60.2636,-4.3389,
600089.SH,29.55550138025445,16.5707,18.314,1.0675,-0.10179558854045889,0.4342175573472221,1.5617,2.575607288132382e-15,2.3381,20.5862,-0.7874,
600096.SH,29.140564213909144,8.4843,8.7637,2.1637,0.19160628844839378,0.4458554116304712,1.0614,4.310176766275683e-15,5.6032,17.2296,-6.1564,
600094.SH,27.33018448724005,,,0.7454,0.06405808400740665,0.45870647754235705,0.5814,2.5266828435237365e-14,0.0382,16.928,94.9127,
600097.SH,26.325582530867877,44.2964,40.7444,1.2051,0.4070805593619513,0.43999271287576247,2.1852,7.194296301900247e-14,0.5728,32.4572,5.0433,
600098.SH,28.47460413633393,13.4235,13.3858,0.9013,0.08854969911397381,0.3766271136104218,1.4372,6.6862932165131396e-15,1.7026,10.578,1.3869,
600095.SH,28.757593380755896,282.5986,455.6896,2.6005,0.8076163774982671,0.5084655643408514,1.5104,7.190812905583145e-15,0.4152,5.1418,-30.4289,
600099.SH,26.287678652274398,141.6178,131.0269,4.9773,0.5091956521739129,0.4676489741663397,1.8119,7.740516218991614e-14,0.6618,16.3849,34.4401,
600100.SH,28.54838023351538,177.9792,2071.4996,1.5373,0.5063705871221214,0.47819775317631114,1.0555,8.20526159941209e-15,-1.7391,28.9794,-31.1965,
600101.SH,27.064657270983705,27.1162,28.6779,1.8922,0.3121217063535211,0.42637692837311225,4.6129,3.225689983474579e-14,2.402,13.5894,11.3809,
600103.SH,26.978059405878426,61.415,55.5077,1.3226,0.35008990495761627,0.42297304888433296,1.0845,3.377329713124194e-14,0.7777,22.1329,-5.932,
600104.SH,30.63262961238733,120.7282,101.8222,0.6913,0.18388323731835188,0.4021802401944206,0.2698,8.517737091759351e-16,1.0427,8.1295,-0.9381,
600106.SH,27.481602170667667,54.6969,41.2148,1.677,0.6634625148079203,0.4549527657428168,1.6185,2.2051638464326896e-14,1.0829,93.3888,-0.245,
600107.SH,25.710427774857024,,,3.0277,0.44020609776869357,0.5059217180723303,0.6553,1.507760771227437e-13,-1.6938,31.6638,-42.7768,
600105.SH,27.892039385874778,211.3917,40.086,3.9338,1.5539713289422705,0.5084680266243262,3.2532,1.7204063682634116e-14,8.9557,14.6465,7.5358,
600108.SH,27.103244773197112,61.3999,60.9322,1.3758,0.2772537868123204,0.44460306195948723,1.6761,3.1189902329906934e-14,0.5745,21.5641,9.672,
600109.SH,28.869096109393123,20.6492,18.2867,1.0191,0.2669093444909345,0.560104713824343,0.7091,5.940840318242994e-15,1.7133,,27.1431,
600110.SH,27.70892404723572,,,1.8836,0.9856588751658675,0.523175817550228,12.1842,2.107361870644585e-14,-0.6598,9.933,34.2947,
600111.SH,30.269127260646563,139.2712,101.1438,6.1497,0.9419444030110093,0.5179344482647653,7.7143,1.5695637816135417e-15,1.9011,11.2089,61.185,
600113.SH,27.954771195218886,102.6132,98.5264,5.7985,3.1540424030112826,0.4831782682159775,3.4708,1.4976208040438327e-14,1.0418,36.4788,4.6507,
600115.SH,29.775497140068836,,,6.0939,-0.02777558016877646,0.4128328411399653,0.202,2.083016726007401e-15,-2.4943,2.0775,0.6538,
600114.SH,28.134815862321048,41.687,35.3388,5.7449,0.5325043454209162,0.529050878384958,5.3969,1.4293316293926857e-14,9.1744,23.7167,24.5067,
600116.SH,27.890637677299594,41.8596,44.1703,1.1831,-0.019373365908019413,0.4648339779201905,0.3924,1.4918460132471548e-14,-0.0392,7.4327,-7.9219,
600117.SH,27.91230658375647,,,2.991,0.12113095238095206,0.4715172350768042,9.4574,1.5785476937738584e-14,-3.321,-2.3825,-4.8701,
600118.SH,28.89958567310335,1273.8215,1414.3387,5.6372,0.3239230996358389,0.4803434715630812,3.3548,5.695371189194762e-15,-0.3809,16.0212,33.5828,
600119.SH,26.524083320911707,,,24.0745,0.2227920492771287,0.5073380736071523,2.6644,6.704529089821287e-14,-4.8273,20.6781,-83.9365,
600120.SH,28.36172991636696,22.1774,19.6914,1.341,0.8175036406357488,0.48320085205583563,1.0582,9.401854144250118e-15,1.027,5.5493,-42.9414,
600121.SH,26.94909275995716,17.8885,26.805,2.7669,0.3725604996096801,0.49076172287786085,2.2537,4.1710075564038197e-14,-3.2488,19.724,-15.0529,
600127.SH,26.829411880239277,2012.7983,474.4884,6.6304,0.1899633240460088,0.4758995574613705,2.1378,4.512070183883918e-14,1.3635,9.1648,-16.0303,
600126.SH,28.714533454544032,,,1.5254,1.5019565309854963,0.429836701194517,1.4837,6.146459572103984e-15,-0.1805,1.6187,-10.0139,
600123.SH,27.643064200394992,14.1026,16.4266,0.6393,-0.13253506248314306,0.45146821817943344,0.7566,1.9035961136469035e-14,0.2085,24.3915,-3.079,
600128.SH,26.30774712100697,79.6885,78.8937,1.266,0.787502138485566,0.4907191199167115,3.0377,7.976293822086968e-14,0.1587,3.3979,19.4245,
600125.SH,27.361480548474223,19.9973,20.9168,1.038,-0.03210182473530088,0.4247990292786452,0.9906,2.3940320059500133e-14,2.7461,12.2876,-22.8389,
600129.SH,27.912735394494003,497.2849,,3.7167,-0.18572466834880663,0.49359837309456167,3.0721,1.666396151668618e-14,2.1122,28.8639,-32.7891,
600130.SH,26.28490854444149,509.1896,670.1641,2.6985,0.09940532637901067,0.5093972745156878,2.3157,8.419823503651066e-14,0.2156,15.3114,26.3169,
600135.SH,26.858855463003625,,,1.8921,0.5959273385480637,0.474108328763624,2.18,4.5680640083284683e-14,-1.1645,13.409,-18.0672,
600131.SH,28.38012989893253,30.9919,29.5192,3.2073,0.03736629112272394,0.47821655339212826,0.638,9.902091618094954e-15,0.3865,20.0768,9.1402,
600133.SH,27.61177783087133,18.5747,19.9929,1.13,0.11476859158978359,0.5018337833437858,1.4756,2.233744228877204e-14,-0.0309,27.7083,18.835,
600137.SH,25.996360167942186,83.3332,69.7178,3.663,0.6605004789272031,1.7980405011261777,2.9411,1.1176095890838202e-13,1.7065,23.5002,-9.6504,
600136.SH,26.71473509029332,,,16.0352,0.5048484848484849,0.5134822618424045,0.3936,5.89468587367325e-14,2.0981,18.9287,1148.7578,
600132.SH,28.61330670943647,23.9599,23.5221,21.8583,-0.06964093939034399,0.4793885589273507,0.5237,7.67959488671155e-15,33.2576,48.4171,1.4622,
600138.SH,27.294750970885456,44.5267,45.8722,1.1484,0.021606154423492008,0.42629371953812695,1.8455,2.596802697986816e-14,-0.5359,20.5475,6.8378,
600141.SH,28.63512313678408,17.0444,17.8352,1.3173,0.2596183678228512,0.47712786343639285,0.7523,7.817454053746951e-15,1.4308,12.9334,4.9399,
600143.SH,28.908735863594977,43.5159,37.0814,1.9903,0.9509189137805378,0.4934799571832873,6.7947,5.592391666385104e-15,1.3608,12.0858,49.0577,
600149.SH,26.08938240283819,25.2019,24.2783,8.9484,0.7336078390493066,0.5142476702426138,2.7598,1.0623570060048939e-13,2.9852,36.7722,0.8034,
600148.SH,26.50728572555042,,,6.988,0.8981299585457461,0.4998714200250116,4.4829,6.702274024305249e-14,-0.0895,11.8398,-0.4989,
600150.SH,30.489672833301643,48.2494,40.1798,3.4248,-0.18747678069228224,0.4709797126023448,3.4215,1.1870116682509688e-15,2.1896,12.8362,3.8481,
600152.SH,26.577372560256393,,,1.9974,0.3771033427601641,0.5126129342367883,2.351,6.573151472533196e-14,-0.9412,11.2214,-19.721,
600151.SH,27.730300010863385,,,2.2726,0.6234355537101846,0.505625359206285,1.4493,1.985359644624677e-14,-0.2302,7.6303,-34.2636,
600153.SH,28.717334211689252,10.0595,10.1278,0.539,0.3346839413025464,0.41730994667082305,0.3953,5.740946207396155e-15,0.8186,3.3078,9.4683,
600155.SH,28.119090118669043,263.7963,4495.329,0.8257,0.1893407139308778,0.4427600971434255,0.9277,1.1995338843882254e-14,-0.2006,,-12.038,
600156.SH,26.39840964180934,,,7.3269,1.3556199327861822,0.5051879145838926,3.5535,7.636372884770347e-14,-3.0631,4.2618,14.4504,
600158.SH,27.43420686807081,130.8108,539.1421,3.1694,0.1307075954348682,0.5317510588996199,1.2512,2.8099195261746508e-14,-1.0574,18.1365,-57.9194,
600157.SH,28.782724086365302,20.2722,27.6294,0.6766,0.22186911487758953,0.5156345597060004,1.2516,6.519498470739593e-15,0.1082,20.5012,-22.9561,
600159.SH,26.21026341984505,,,1.3991,0.4261806812571993,0.49135751405767725,1.3424,8.789922178374534e-14,-0.0507,17.1171,71.494,
600160.SH,29.670093340106614,39.2107,31.259,4.2696,0.39511625799196914,0.48995538969375163,0.7302,2.7601304109853256e-15,4.4429,28.4171,6.0462,
600161.SH,29.027208841972147,26.0771,27.7526,3.4905,-0.21036257348556286,0.46678799969097073,0.9185,4.957377880718705e-15,2.1681,45.8721,7.8408,
600162.SH,27.025571881682232,88.3263,385.3172,0.936,0.3366069131143321,0.49399220242521974,0.6421,3.789142681242427e-14,-0.3856,24.7168,-6.5729,
600163.SH,27.663804718345094,15.8694,14.9833,1.5048,-0.016545237869534102,0.4370028957763119,1.1686,1.8514901863290796e-14,3.6422,68.164,10.4326,
600165.SH,26.328695991076945,,,352.3415,1.0456103678929765,0.5428702104757864,0.8802,8.647701348930616e-14,-161.1778,-28.699,74.0768,
600167.SH,27.96960618116887,21.2887,19.6786,1.28,0.14012470665453014,0.4482904224485797,0.2626,1.362009120897798e-14,5.5703,49.3022,-1.0633,
600166.SH,28.383315732933053,263.4455,81.5907,1.4416,0.04559612616149711,0.4655842646073331,1.4393,9.160404383213189e-15,3.0005,10.8982,15.009,
600168.SH,26.909004002873804,55.0615,69.2461,0.914,0.1973427672955974,0.40486683969575527,0.9365,3.539707913314756e-14,0.5867,18.7484,26.2973,
600169.SH,27.428529308637284,41.883,42.7134,1.5516,0.3582889976590763,0.46271584220836115,1.348,2.3814844519085944e-14,0.4169,14.1301,60.1811,
600170.SH,28.404904285709907,10.0022,10.5697,0.7051,0.07301531420524576,0.3989083969004151,1.2794,7.18538353495346e-15,-0.3916,7.5396,-46.0563,
600171.SH,28.52248465269951,61.6559,61.425,5.6358,0.6349157709205107,0.4975849012989616,4.2859,9.17438888545948e-15,0.8668,28.4508,6.005,
600172.SH,27.220651287822047,,,4.9408,1.3407874617737001,0.509191986988459,3.9343,3.332582647930644e-14,-11.7366,7.9736,-2.6146,
600177.SH,28.863754508269935,12.3962,12.9755,0.8465,0.07807597532791521,0.4175394058410656,0.2161,4.361594723312155e-15,1.9442,50.9351,-15.5992,
600173.SH,26.83501256335928,110.4,170.0501,1.1911,0.8159928821664907,0.4828635865236493,1.267,4.7415994008853825e-14,2.148,13.2788,36.3765,
600178.SH,27.263213898816506,1207.3863,420.9637,2.7145,0.7137187344018634,0.4888844193867475,6.116,3.1308704146971206e-14,0.1538,2.3331,25.7208,
600179.SH,27.949653935155304,22.5289,17.176,1.2487,0.3739872001008857,0.4870445489301912,1.2486,1.5483766929024787e-14,2.2166,17.6783,26.352,
600176.SH,29.225113521114583,20.14,17.43,1.6518,0.1335040415814719,0.4723138698511974,0.6256,4.073356388152831e-15,2.4023,30.5268,32.4158,
600180.SH,26.935394877041205,74.8988,,0.6322,0.24797262756761773,0.4674665160726288,1.2229,4.074363000820765e-14,0.4318,4.6897,-26.3101,
600182.SH,27.017202541978808,31.0559,35.6951,5.2586,0.2385416652303386,0.391415670925525,1.1879,3.356795750117404e-14,1.9421,14.0291,4.8033,
600183.SH,29.900393211928375,55.6364,50.6396,6.8384,0.7098476886953233,0.46859834538225337,1.1675,2.1420517173190876e-15,3.695,24.6009,26.8605,
600184.SH,27.916475816678687,,,3.9562,1.2366345444948068,0.5176071131465834,12.0909,1.695244117679291e-14,0.0408,19.1696,33.0367,
600186.SH,27.73258381791292,54.6393,43.517,6.2507,0.9377558186195826,0.4627060598408136,2.8727,1.8203879673974087e-14,5.8248,30.6687,37.7727,
600187.SH,26.918873475062437,112.5743,120.8681,1.5312,0.28432611019337284,2.187377479926783,1.5618,4.644286617946307e-14,-0.0319,12.6911,21.1303,
600185.SH,27.725383918476357,,,10.2688,0.1743489805844386,0.5206881222718205,0.7568,2.0221821280459425e-14,-8.1398,36.6768,-58.5436,
600188.SH,30.232253174409987,9.3451,10.0763,2.3688,-0.18787101901293835,0.48255349148339527,0.6896,1.5337199665082194e-15,3.2211,31.4526,-23.5284,
600189.SH,26.978370770662327,847.8168,307.8479,4.2806,0.0695252229486717,0.46667537782689844,1.3352,3.939513618137584e-14,0.4209,33.6527,31.7397,
600191.SH,26.6977872870018,154.5599,113.6271,2.3889,0.7145074676959222,0.5054990567318568,1.2745,5.5762041396041306e-14,0.6582,4.8001,-45.8159,
600192.SH,26.88259821215393,,,4.1571,1.5538947266943028,0.485957587942118,8.6238,4.4905703698246787e-14,-3.4426,13.5339,-26.2267,
600193.SH,26.02120968374463,,,20.3421,0.3380841895923101,0.523792643601829,3.1363,1.1318045868567331e-13,-5.2425,-34.7299,-97.8286,
600197.SH,27.283518056367775,24.7187,26.0649,1.8469,-0.09798844383022876,0.47318497806450405,1.7239,2.9056485538888334e-14,3.6452,48.77,-4.3156,
600195.SH,27.374876961832978,109.1961,132.6089,1.3958,0.17588719485034376,0.4470909071722114,0.6917,2.5563148867146273e-14,1.1561,19.5061,11.8766,
600196.SH,29.582902278662182,25.4231,24.0757,1.4964,0.11197471172585538,0.43444605455920654,0.9343,2.6286276489922116e-15,1.6069,47.7693,-7.2552,
600198.SH,27.80622879272399,427.1651,416.2961,48.0754,0.8053643185669328,0.5285749589491943,7.371,2.0187985506469625e-14,-25.9057,27.2441,-17.0705,
600199.SH,27.250420654538864,,,3.2059,-0.04620501441785574,0.48336948850247113,1.0316,3.098539512162355e-14,-1.809,41.696,-29.4136,
600200.SH,25.109401283878263,11.3969,,0.4595,-0.32498234976535567,0.49541385460783227,13.9034,2.568766841527254e-13,-3.9328,63.6652,-25.4412,
600201.SH,27.581469608065543,87.3198,119.1365,1.8243,0.2280604207209711,0.44632895831266095,2.2573,1.943966919055417e-14,1.4406,54.5256,1.0553,
600202.SH,26.163029569474777,313.2168,,2.8082,0.6757494568052551,0.4717827329672315,3.2044,8.845232642573902e-14,-1.1814,12.6436,-30.1944,
600203.SH,27.5343612545637,,,5.6581,1.0695760856250385,0.5242980820033522,39.783,2.5320163344882855e-14,1.3289,7.8121,0.4174,
600206.SH,28.116243256508973,109.9966,75.6939,4.1723,1.226699707751215,0.50826688198,4.4187,1.37654863749712e-14,1.7052,6.6733,-18.6742,
600207.SH,26.992961540775134,,,2.0276,0.25199297048111446,0.478675313166902,1.2102,4.103484647423005e-14,-4.0032,-4.3171,-22.6815,
600208.SH,28.88540665579987,34.5136,32.8306,0.8434,1.081639566395664,0.45903295303036074,2.0181,5.4994182032798904e-15,1.0159,27.5523,-84.6252,
600210.SH,27.588715992845824,11.8516,11.6759,1.6326,0.3817992441151089,0.4417892909008965,0.7032,1.8749075873911693e-14,2.7108,21.6288,5.3428,
600211.SH,27.932939873933126,12.8647,13.4218,3.498,0.16781984772014935,0.47426068188313536,2.7681,1.5269616649712557e-14,6.7162,94.7559,1.1201,
600212.SH,27.286405756717347,504.1178,485.4269,14.2042,0.5947680017553769,0.48835669985657704,18.3298,3.037124848765747e-14,-1.3861,31.7869,31.333,
600217.SH,27.322238759444158,326.7743,436.2479,2.1318,0.07583057691049055,0.45459162812459686,1.3639,2.658925760440104e-14,-0.0594,6.1453,46.2378,
600215.SH,26.587860991517445,54.6845,,1.7785,0.2466181956067406,0.44914640492035246,1.9246,5.5858710091528754e-14,-0.6674,9.5407,-57.0921,
600218.SH,26.71769479933045,48.1324,45.6795,1.2481,0.3601253229590473,0.4800413551080783,1.3072,5.223352142137952e-14,0.9249,9.1268,5.7798,
600216.SH,28.033379203108954,12.8852,10.2425,1.3955,0.2028949920685148,0.45456280538671057,2.1875,1.2929880001488327e-14,3.7676,43.3967,0.2768,
600219.SH,29.196472111881402,9.9066,8.4202,0.9415,0.09558895903932951,0.42190019874136514,1.1589,3.651043007552758e-15,3.3346,32.9225,24.3193,
600221.SH,29.513348651818745,,,26.2392,0.3348464619492655,0.4360964884722603,0.9465,2.7430658757739027e-15,11.401,10.249,0.2929,
600222.SH,26.661695661365627,75.079,123.173,2.4033,0.47023764825844494,0.45734023907282567,15.1412,5.023581700287658e-14,0.0971,26.8113,-35.2301,
600223.SH,27.476665805349178,35.1901,36.4357,2.0929,0.3349167693321491,0.46352249957432,1.0816,2.4072875534112404e-14,1.2278,51.296,-1.6347,
600227.SH,26.736178959465853,,,1.6349,0.8262130642334884,0.452310541953738,1.5084,4.539501047736455e-14,-1.825,5.882,29.0892,
600226.SH,27.465791042599374,44.7444,43.1672,2.5783,0.5190721649484537,0.4859683196192245,1.1724,2.4062114019558754e-14,2.0309,6.9252,86.3625,
600228.SH,25.89125929396331,,,4.124,0.05879067169389762,0.5498105706122599,1.4047,1.406775806040696e-13,-3.1036,47.8483,-16.6778,
600229.SH,26.864179110288642,54.7378,76.5852,1.4529,0.1582830048739139,0.447775195343711,0.6932,4.1903470060490274e-14,1.9693,28.7423,-9.2619,
600230.SH,27.024394062514784,196.5448,350.1228,1.368,0.1967798992052725,0.515404561923912,4.1612,4.21658890252367e-14,0.2035,7.4791,-15.4294,
600231.SH,27.113678491234534,,,1.1205,0.5678913126674319,0.460019492434444,0.7322,3.292743794492352e-14,-4.5844,-3.3422,-25.1487,
600232.SH,26.28271441306211,116.163,271.7936,2.8013,0.5135306675898679,0.458656481298407,7.1644,7.607184336950706e-14,-0.4319,6.9456,7.2008,
600233.SH,29.388410527869993,14.4487,14.7665,1.8744,-0.037542881867537625,0.46385546076360856,1.0195,3.3813244556969502e-15,2.6691,8.5266,10.5841,
600234.SH,26.20476559924354,60.0863,49.0144,5.1043,2.477106227106227,0.4969872292979871,1.0059,9.60176798135631e-14,0.358,13.5213,1268.9491,
600235.SH,26.17994116315168,32.5435,52.4579,1.5624,0.45141485816888505,0.4463258917585616,1.9666,8.15420230917837e-14,0.3394,16.2045,-20.5575,
600237.SH,26.903537556824592,50.4645,48.9167,2.5908,0.5503126580532438,0.4942716270991256,3.4898,4.492439088355952e-14,1.4759,23.2305,16.7171,
600236.SH,29.25869495060538,22.2998,21.245,3.1883,-0.08241487709729955,0.38824265881140685,0.1643,3.036990444465963e-15,2.8335,46.7152,-8.6964,
600239.SH,26.698075693188155,,,3.0706,0.32709587183182165,0.5240211198349318,1.44,5.519222740396057e-14,-2.8186,30.5535,-3.149,
600238.SH,26.46609977966552,,,30.6276,-0.2771756978653531,0.5044841698208957,1.9755,7.064040543279254e-14,-6.1896,32.6126,-18.4688,
600241.SH,26.25472149932899,130.2751,130.8449,2.1571,0.6246757856226282,0.4838309230866727,1.8441,8.328286120437768e-14,0.332,24.2982,9.2089,
600243.SH,25.75760138148586,,,2.4032,0.07085624174231775,0.49959846941031333,4.4083,1.4431789258438297e-13,-0.1256,13.9535,-10.1786,
600246.SH,27.99731891476942,,,2.9367,0.0186290667154978,0.5208461118965988,7.4442,1.5054418063242653e-14,-0.6832,22.3501,51.2106,
600249.SH,26.502155784089418,39.8773,47.4167,1.4901,0.6012159174649964,0.4984139540194065,1.9599,6.472773751446867e-14,-0.6508,17.5101,15.4894,
600248.SH,28.0186315760323,4.9783,5.2167,0.5944,0.1512196922168505,0.45494464386183325,0.4719,1.3166643809282574e-14,1.3212,11.0971,-16.3043,
600250.SH,26.592780302967512,77.5803,112.1919,5.8307,0.5454608559982017,0.5253354853882831,4.9562,6.411700203870261e-14,0.5805,22.297,-7.9779,
600252.SH,27.563131332138024,,,1.5592,0.2473003645367633,0.47391445361209,3.1446,1.9926344524278963e-14,0.3041,29.6226,-7.9245,
600255.SH,27.305926206170685,115.8629,115.0156,5.0184,1.1166579085654231,0.5219418179967048,8.4668,3.074318850497031e-14,1.3696,6.9884,17.1683,
600251.SH,27.181465758995582,31.179,43.1198,1.7181,0.1482850500715307,0.5090852057364589,2.3085,3.41777192526794e-14,5.0283,7.7052,-30.4887,
600256.SH,28.891861555384068,11.9163,12.3917,1.5749,0.022737508100923787,0.4794488248937779,0.8867,5.571551781326718e-15,2.5381,20.4813,-11.3445,
600257.SH,26.28898014086939,,,3.2868,0.2653514283320768,0.5111540391327499,3.2732,8.328499191435204e-14,-0.3231,24.9997,-14.3992,
600258.SH,28.077069965088864,19.3737,18.8559,1.3657,0.16856319961443722,0.45628170037672744,0.9526,1.310543731377735e-14,1.2125,35.3589,-4.3374,
600259.SH,28.357474970994833,,392.2016,6.0656,1.3738328072257995,0.48677671860511457,4.5575,1.0702354335146254e-14,1.3967,3.1877,-14.0494,
600261.SH,26.84996725000092,22.5556,21.7012,1.3482,0.2698512953482701,0.4275368103243217,0.9825,3.845573871846578e-14,1.6832,35.4654,-17.0558,
600265.SH,26.22477870893971,,,30.8246,0.39642290028281146,0.42975841428947364,0.284,7.64877808093427e-14,-18.6061,-8.9676,-40.242,
600266.SH,27.60631793778986,,,0.5151,0.2944314966315039,0.45871142694862044,1.1684,2.0182847093743643e-14,0.1941,19.8285,435.8967,
600262.SH,26.71347960215274,22.3298,20.9786,2.435,0.23644903756434688,0.4651797172784044,1.9124,5.1155043174091816e-14,3.8179,16.7316,6.4051,
600267.SH,27.921236779999806,22.2348,24.4426,1.6123,0.6402303428590395,0.44325767071952393,1.3107,1.3850450206286499e-14,2.3016,42.1332,-3.4767,
600268.SH,27.661655882510857,30.2718,26.5073,3.1927,0.6651266397161955,0.4915153942191015,8.5538,2.0243576793228766e-14,0.8877,18.1253,50.7857,
600269.SH,27.821427265240438,9.4571,9.1899,0.6471,0.049916356375802606,0.3478409179473084,0.382,1.0671781965362911e-14,2.2671,48.2203,0.0954,
600271.SH,28.18482500464947,1090.4922,,1.272,0.19961905577194705,0.45940612761717176,0.8998,1.0790351523205912e-14,-2.2747,16.0183,-22.713,
600272.SH,26.62842266998139,104.8384,186.0915,4.7552,0.4048125,0.7149880665519279,2.745,6.237204228338658e-14,1.281,17.528,15.0461,
600273.SH,27.834175984693772,12.1582,11.5723,1.1917,0.30529111984544666,0.46755258365480246,1.4071,1.6599542201613196e-14,5.6932,17.4243,8.3074,
600276.SH,31.331836108064813,63.884,59.1674,7.0198,0.4131450740152587,0.38966907144892726,0.569,4.042488109252523e-16,4.0517,85.169,20.1429,
600278.SH,27.261679523065645,31.9621,32.6684,0.9272,0.37472698162353324,0.46660659016083933,1.8768,2.9076349468108744e-14,0.7382,4.5248,-3.4449,
600279.SH,27.227861923103042,12.6317,12.854,1.0001,0.5683596036050095,0.43880625873890144,0.4362,2.7841396206832405e-14,-0.1295,8.8766,-20.3024,
600280.SH,26.68755316099296,,,5.798,0.5639272675209392,0.5019150794841466,0.9677,5.4487353467667876e-14,0.2763,50.1636,2.1541,
600281.SH,26.592304505438474,,,22.1106,1.8757305645345612,0.500892195155393,5.0052,6.288214599993777e-14,89.3682,-2.8676,120.8892,
600282.SH,28.669037920084893,12.4896,12.3557,1.0824,0.013510855884203643,0.42135470892931864,0.3673,6.158785286925441e-15,2.1978,11.7935,-14.9325,
600284.SH,27.259742941970615,11.6261,12.1815,0.888,0.24261403663261683,0.4395933178032361,4.6804,2.6763080293322064e-14,1.529,6.484,-41.3334,
600285.SH,27.901076323510992,18.1307,17.4907,4.6768,0.08346495710613544,0.45734227450282294,0.8061,1.4611844882729878e-14,6.7925,76.7673,12.2886,
600283.SH,27.051674068633695,26.0294,23.4671,1.8827,-0.12748979900256907,0.46532345417349313,0.8683,3.5832395043746554e-14,1.7432,39.8574,7.8096,
600287.SH,26.257505876896143,51.7618,55.4179,1.1863,1.1582104745456419,0.4823173985601142,1.2271,8.048162451641095e-14,0.3907,17.3503,-19.3687,
600289.SH,26.812549677489617,,,3.598,4.0431288819875775,0.4929419192910743,1.7368,4.945588883133778e-14,-3.0899,59.4258,-15.3229,
600288.SH,27.093917223083142,,,3.2,0.8349096179928008,0.5138527269887744,9.1167,3.8226567092412365e-14,-0.45,32.8696,22.7312,
600292.SH,27.575878391139426,263.1502,212.8816,1.8226,1.5109642166443256,0.47812457573656053,1.4965,2.1283060760929903e-14,0.776,16.6448,4.5275,
600293.SH,26.608383171493465,286.2581,,2.0496,0.3415977961432508,0.4990561649181559,1.7861,5.89386560100712e-14,0.5937,3.0146,-30.1224,
600295.SH,28.69460481215251,15.684,14.784,1.3652,0.10188550658791473,0.48723583650751245,0.4314,7.191524353086753e-15,2.1653,23.7552,-16.3902,
600298.SH,28.753178663423483,23.1885,22.3272,2.8637,0.18952788661761177,0.43351790907878696,0.693,5.828462575587378e-15,3.3586,25.9709,8.9489,
600299.SH,28.62749741999062,22.4916,19.4562,1.7106,-0.10144941141129848,0.4426786466477739,0.2955,7.161176675913171e-15,2.9325,29.6417,22.985,
600300.SH,27.041656789031958,13.4912,15.6092,1.6554,0.4682449883163202,0.46648206268939996,1.4324,3.416736887889427e-14,2.0129,24.7298,-23.1069,
